round_index,test_id,ConstellationConfig,DegradedEdgeRatio,EdgeDisconnectRatio,EdgeBandwidthMeanDecreaseRatio,EdgeBandwidthDecreaseStd,PoissonRate,MeanIntervalTime,PacketGenerationInterval,PacketSizeMean,PacketSizeStd,StateObservationAttack_level,ActionAttack_level,StateTransferAttack_level,RewardAttack_level,ExperiencePoolAttack_level,ModelTampAttack_level,fail_score,total_membership,total_membership_v2,decision_score,decision_score_v2,fused_score,final_failure_probability,terminal_risk_score,system_failure,true_failure,terminal_hard_failure
6,88,4,0.541187533446029,0.3289899432963115,0.4523217420165613,0.07344702292717556,44.98646573209986,19.72618102065119,3.770624704496422,103714942,297366948,0,0,0,0,0,0,7.327476958529644e-10,0.3339993216322763,0.3253300924703406,0.16930666791765125,0.16930666791765125,7.327476958529644e-10,0.0,0.17512224394959014,False,False,False
6,89,4,0.5748237597373427,0.3590858230726575,0.6648854058820952,0.06497299366454898,42.839453309096406,17.453328621340575,3.2294508945660714,176612083,320251812,0,0,0,0,0,4,0.3078475594520569,0.297503854946221,0.5520375962344567,0.3128620757687615,0.3128620757687615,0.3078475594520569,0.0,0.4215116165873514,False,True,True
6,90,4,0.4356064127546709,0.5139722468498212,0.5193291905359928,0.07311888074704415,43.3796783196834,14.811229886145288,3.500753285422905,100000000,187607247,0,0,3,0,0,0,0.23774583637714386,0.21502020543299602,0.3630342072480929,0.18738826487483384,0.18738826487483384,0.23774583637714386,0.0,0.4550598661573215,False,True,True
6,91,4,0.593432258190042,0.43767428387971236,1.0,0.07123935177984711,41.4242339584252,16.347517615552615,3.373944521077088,100000000,260590483,0,0,0,0,0,0,0.2596971094608307,0.24082070747394826,0.43393016423428943,0.2118918256098945,0.2118918256098945,0.2596971094608307,0.0,0.47650927144309774,False,True,True
6,92,4,0.4681239146926523,0.6071578851071966,0.84048894343674,0.03505220848589358,43.89863608186525,16.92094287914445,3.4295947237388296,100000000,346067907,0,0,0,3,0,0,0.9948983788490295,0.22770724374191262,0.33813404742746056,0.2625047669289494,0.2625047669289494,0.9948983788490295,0.0,0.4513507553749878,True,True,True
6,93,4,0.4929926581766646,0.24259178024910377,0.6408112885415108,0.09934002934642064,42.8864429096312,18.391362392318882,3.3709943485232565,100000000,284231310,0,0,2,0,0,0,6.69843132072856e-07,0.27677407467918436,0.27073500885447804,0.17961320991771668,0.17961320991771668,6.69843132072856e-07,0.0,0.250819638387289,False,False,True
6,94,4,0.057613511089008695,0.3519480722496998,0.7224562823006634,0.08520248666853526,42.68158746605833,17.733342474667435,3.46085388548039,100000000,181264280,0,0,0,0,0,0,2.356504314598995e-12,0.2890808227121563,0.2001361626136234,0.0927866289996667,0.0927866289996667,2.356504314598995e-12,0.0,0.015286032207916734,False,False,False
6,95,4,0.15253198320264283,0.3721416009386517,0.3721416009386517,0.13476899463090275,43.06939525433968,17.249801501938773,3.2273758587036347,100000000,288709048,4,0,0,0,0,0,2.9830429792987445e-10,0.300329386145184,0.38079277283835566,0.18034083782326635,0.18034083782326635,2.9830429792987445e-10,0.0,0.1511369668307719,False,False,False
6,96,4,0.47418241246778137,0.3660785669351862,0.5921929515103694,0.13480917173984464,40.55860832004302,17.727455386580218,3.527180481118249,100000000,198822114,0,0,0,0,0,0,3.1461862818105146e-05,0.2167364756409218,0.33051061885032557,0.14820866144189215,0.14820866144189215,3.1461862818105146e-05,0.0,0.2830350603523365,False,False,True
6,97,4,0.45800209889139537,0.5141496462300166,0.6978435821663748,0.1438874943844841,43.82594293737218,17.308630634825395,3.401767758088714,100000000,285008044,0,3,0,0,0,0,0.9390022158622742,0.2353693121521157,0.37987311633966947,0.2207233777259509,0.2207233777259509,0.9390022158622742,0.0,0.44146268001624916,True,True,True
7,98,4,0.6911092691391832,0.3964754967262568,0.3964754967262568,0.10655926926348587,43.6859046478184,17.122137976092464,3.010984362791954,100000000,317692514,0,0,0,0,0,0,0.877873957157135,0.26333201881955715,0.3425242742420455,0.1952842284287742,0.1952842284287742,0.877873957157135,0.0,0.46648048783074414,True,True,True
7,99,4,0.550173461048133,0.3911202879134086,0.6687269448691935,0.08349878105543519,43.792941044465366,16.654082046468314,3.1118364560148186,100000000,194088136,0,0,0,0,0,0,0.0001036093890434131,0.2687554875007528,0.40356714849663483,0.16676278081678048,0.16676278081678048,0.0001036093890434131,0.0,0.40026448221224153,False,False,True
7,100,4,1.0,0.4675083041402278,0.7335305906773383,0.11643720744208066,42.06904475208361,16.520253716016498,3.581291878754376,240419434,249943546,0,0,0,0,0,0,0.0002014481433434412,0.20825329545270696,0.35863056546596517,0.23908138988644087,0.23908138988644087,0.0002014481433434412,0.0,0.4482308975411101,False,False,True
7,101,4,0.5477859421290829,0.12552916104236533,0.12552916104236533,0.04921686144834364,42.29530843851988,15.616585150868676,3.6946557056109244,100000000,220578990,0,0,0,0,1,0,1.279754080485418e-11,0.3092886401820335,0.23116426137948012,0.11434114555319637,0.11434114555319637,1.279754080485418e-11,0.0,0.04869636157375701,False,False,False
7,102,4,0.7169132594922749,0.818995129082138,0.818995129082138,0.09140632992753472,40.000001,18.739124086499537,3.5382924920506116,180137900,383993222,0,0,0,0,0,0,0.9788059592247009,0.31696462808162723,0.44075768310451025,0.19226939732628107,0.19226939732628107,0.9788059592247009,0.0,0.4536403609951881,True,True,True
7,103,4,0.5248103616811881,0.3065955087910235,0.3065955087910235,0.09345973580145223,44.75387878787764,17.278014587972972,3.7583065965044753,100000000,141448812,0,0,0,0,0,0,1.139625510404585e-06,0.2917259700875556,0.27829264952785737,0.1726605694687655,0.1726605694687655,1.139625510404585e-06,0.0,0.2557429868016847,False,False,True
7,104,4,0.10862027142072778,0.57167532768432,0.57167532768432,0.02704682514454318,45.96086292682015,14.924025500487424,3.020614246879399,100000000,121701250,0,0,0,0,0,0,1.1828000801017424e-08,0.3312689462358871,0.3196222668104124,0.18741552799261033,0.18741552799261033,1.1828000801017424e-08,0.0,0.12383781284776281,False,False,False
7,105,4,0.5751653115035247,0.0,0.2858086135723797,0.0893284729773013,42.833456773589766,15.471610072319633,3.765392393684573,100000000,239923570,0,0,0,0,0,0,3.3661531895212704e-10,0.2678421992986787,0.1707146487829763,0.16128817018462913,0.16128817018462913,3.3661531895212704e-10,0.0,0.10305023429065385,False,False,False
7,106,4,0.7265607375197525,0.21287151479337318,0.21287151479337318,0.15179487051370383,40.000001,21.084247420813238,3.128660262182682,100000000,429019633,0,1,0,0,0,0,1.8975759985551122e-07,0.23669837837693092,0.34368485390145,0.1569554051040141,0.1569554051040141,1.8975759985551122e-07,0.0,0.23059240123271943,False,False,True
7,107,4,0.6019646927795231,0.34237137955215635,0.8356627033780835,0.13739130332210833,42.10878977791014,17.307678613087056,3.3950584864982987,100000000,136382415,0,0,0,0,0,0,0.9121108651161194,0.323337571836019,0.3501325347479436,0.17957360814230755,0.17957360814230755,0.9121108651161194,0.0,0.4337116599039803,True,True,True
7,108,4,0.5902425716056093,0.26060637423359734,0.26060637423359734,0.10935055230564932,42.241549845965785,20.800592379166464,3.3900065850422245,100000000,206697286,0,3,0,0,0,0,6.07108959229663e-05,0.32732388701615117,0.3158392344670733,0.19521555092324364,0.19521555092324364,6.07108959229663e-05,0.0,0.3008037895200829,False,False,True
7,109,4,0.560944049330863,0.3770525161352062,0.3770525161352062,0.09097211180810585,44.69137239283877,21.149023773159634,3.073183523234242,266925920,283044127,0,0,0,0,0,0,0.0011455973144620657,0.23430376170780715,0.3166058688972583,0.16655344382664544,0.16655344382664544,0.0011455973144620657,0.0,0.3455227767058131,False,False,True
7,110,4,0.6095400480879009,0.6513378605274501,0.8033535788970624,0.11890385242724802,43.17309093433247,17.46085643842032,3.62790337787984,100000000,249650275,0,0,0,0,0,0,0.7109844088554382,0.17906415517819457,0.4419070973048378,0.17759986891824014,0.17759986891824014,0.7109844088554382,0.0,0.4683092271560958,False,True,True
7,111,4,1.0,0.27752410660193894,0.4003478234848995,0.15019222800514828,41.86168616264823,16.872110657109456,3.4319203370821216,269948119,276732276,0,0,0,0,0,0,0.00013423057680483907,0.28021334203350357,0.3486437879316636,0.20088813581540002,0.20088813581540002,0.00013423057680483907,0.0,0.3359254914430115,False,False,True
7,112,4,0.30658428504944507,0.2228433311304323,0.2228433311304323,0.042243670857985964,43.87855998084041,17.61758886386056,3.3401413955150523,173929224,304148105,1,0,0,0,0,0,8.720619226743054e-10,0.33231098939489717,0.34573412976552026,0.1558606632094268,0.1558606632094268,8.720619226743054e-10,0.0,0.13042954050899466,False,False,False
7,113,4,0.8608398885493058,0.43113318457376615,0.592925706003504,0.15920907206566934,44.66686373825828,22.0,3.2128390040827144,446220052,500000000,0,0,0,0,3,0,0.839941143989563,0.3494441820262789,0.42558263559149756,0.30124133619984894,0.30124133619984894,0.839941143989563,0.0,0.4842056192781309,True,True,True
8,114,4,0.45594160439541953,0.9809692689960219,0.9809692689960219,0.04298942616091393,42.810577841170385,18.368747710992405,3.821425789103927,702279504,97798017,0,0,0,0,0,0,0.013601698912680149,0.2821678590068876,0.45483115473044206,0.40731022800752953,0.40731022800752953,0.013601698912680149,0.0,0.531390506513425,False,False,True
8,115,4,0.37392042396848163,0.6647119460181876,0.8214961227622763,0.018290807492994596,40.39234932253349,17.055223171769175,3.9183387183297427,367514220,383377198,3,0,0,0,0,0,0.0074413432739675045,0.23061578506389435,0.3277144490335231,0.23020735887433563,0.23020735887433563,0.0074413432739675045,0.0,0.28491607365490934,False,False,True
8,116,4,0.3629331070645633,0.37441186817735206,0.5375493786869892,0.057410672855063745,45.5408929943395,21.419865803565106,3.3842393401581203,1606854227,132871637,0,0,0,0,0,2,0.057904504239559174,0.3037817310423918,0.633617406604196,0.5449983393120023,0.5449983393120023,0.057904504239559174,0.0,0.608686322802781,False,True,True
8,117,4,0.43029842271722285,0.20805999403179423,0.20805999403179423,0.02141433839825997,42.0018070445529,16.10551630973168,3.2868892974774018,906926415,362782831,0,0,0,0,0,0,0.0021964043844491243,0.2460803427481591,0.5132927005983036,0.3139588729392691,0.3139588729392691,0.0021964043844491243,0.0,0.2685943511660459,False,False,True
8,118,4,0.26969388850958753,0.5617171457257714,0.5617171457257714,0.1442587027620183,43.57794662484328,19.925882043030484,3.7079637071668676,134460404,149172724,0,3,0,0,0,0,7.302164249267662e-06,0.3195222026945742,0.29261422588574154,0.17593500668441786,0.17593500668441786,7.302164249267662e-06,0.0,0.22626240834175745,False,False,True
8,119,4,0.37596112710840723,0.5832200349907116,0.7497569329769296,0.0,41.31237645256348,17.461169835542773,3.384358996987614,707293702,194442421,0,0,0,0,2,0,3.6792944229091518e-06,0.3130646352041165,0.45019956387694865,0.3469966499514466,0.3469966499514466,3.6792944229091518e-06,0.0,0.4812912656382041,False,True,True
8,120,4,0.7137708303925083,0.7430103831619154,0.8041340614104312,0.1383158632797172,40.73798035622747,19.777644418291285,3.6166984650216265,1249450457,281778533,0,0,0,0,0,0,0.09959545731544495,0.16345076169112716,0.5500220788455915,0.3810871613401561,0.3810871613401561,0.09959545731544495,0.0,0.43244936713191573,False,True,True
8,121,4,0.5911009951771298,0.3366836244477353,0.3366836244477353,0.11648945552091733,41.77387886281122,18.621318814325253,3.3781130860798356,882104366,413380312,0,0,0,4,0,0,0.996141254901886,0.18876797826027172,0.46308374381381867,0.3630710589530911,0.3630710589530911,0.996141254901886,0.0,0.30606434506220653,True,True,True
8,122,4,1.0,0.157080029214539,0.157080029214539,0.08023489962515021,40.37944252177627,14.000001,3.3608797659146017,695455800,500000000,0,4,0,0,0,0,0.9961239695549011,0.3003983568338247,0.441918589410248,0.3782110568662132,0.3782110568662132,0.9961239695549011,0.0,0.28916281035494495,True,False,True
8,123,4,0.4760183843093834,0.14388876175285142,0.8355849220189552,0.2,44.494754099885746,18.29420095957321,3.5529374500200763,1549307061,254204855,0,0,0,0,0,0,0.4071500897407532,0.3290246910324293,0.6351301503896579,0.5929833928976468,0.5929833928976468,0.4071500897407532,0.0,0.7167329511525145,False,True,True
8,124,4,0.30513234734623973,0.0,0.0,0.19077265939521898,42.215460145204645,14.000001,4.0,1090471385,273030560,0,0,0,0,0,0,1.5554054755284596e-07,0.25582381067051957,0.44853099102351496,0.27239632530302166,0.27239632530302166,1.5554054755284596e-07,0.0,0.11126676768007432,False,True,True
8,125,4,1.0,0.5151659814099989,0.5151659814099989,0.13440294513401477,41.412548181721874,16.671669748311423,4.0,322433332,318096008,0,0,0,2,0,0,0.9975318908691406,0.2602538986807817,0.33692631990411026,0.24365165173091918,0.24365165173091918,0.9975318908691406,0.0,0.4443505252724484,True,False,True
8,126,4,0.1636267927979158,0.4261739452177279,0.7365129634405121,0.07922583362349356,40.3575266339579,19.01645476801563,3.5821148312574653,100000000,266943453,0,0,0,0,0,2,4.585266888401662e-11,0.4110928382716572,0.3164655593776972,0.20210235641972524,0.20210235641972524,4.585266888401662e-11,0.0,0.21955255129331258,False,False,False
8,127,4,0.0,0.0,0.0,0.01104716197562114,43.033729542773976,14.264460510013707,3.5611610181170565,576464276,152134996,0,0,2,0,0,0,1.3842979207367989e-08,0.3217679958445231,0.2630441243101971,0.16268001927462217,0.16268001927462217,1.3842979207367989e-08,0.0,0.03321636666818497,False,False,False
8,128,4,1.0,0.18837352032992782,0.3947915705267695,0.09005717841460201,42.05028804480665,19.688100611873324,3.0600662173301068,558106524,241757863,0,2,0,0,0,0,0.03389856964349747,0.21937960905023157,0.3454315423338059,0.29553913901613393,0.29553913901613393,0.03389856964349747,0.0,0.23989528652114056,False,False,True
8,129,4,0.48487112212946926,0.3716636195596402,0.6103656773365231,0.12912372452786483,42.98256336991821,17.35695854055977,3.79237737223902,1268791046,152734837,4,0,0,0,0,0,0.9363383054733276,0.19336619034337896,0.5460758181517362,0.5099252542869942,0.5099252542869942,0.9363383054733276,0.0,0.6294015122560106,True,True,True
